set_id,set_name,year,count_pieces,era,minifig_id,character,factions,portrayal
8084-1,Snowtrooper Battle Pack,2010,74,Age of Rebellion,SW0261,Imperial Officer,Galactic Empire,antagonist
8084-1,Snowtrooper Battle Pack,2010,74,Age of Rebellion,SW0262,AT-AT Driver,Galactic Empire,antagonist
8085-1,Freeco Speeder,2010,177,Fall of the Jedi,SW0263,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
8085-1,Freeco Speeder,2010,177,Fall of the Jedi,SW0264,Thi-Sen,none,neutral
8086-1,Droid Tri-Fighter,2010,268,Fall of the Jedi,SW0227,Battle Droid Commander,Confederation of Independent Systems,antagonist
8086-1,Droid Tri-Fighter,2010,268,Fall of the Jedi,SW0228,Battle Droid,Confederation of Independent Systems,antagonist
8088-1,ARC-170 Starfighter,2010,396,Fall of the Jedi,SW0163,Kit Fisto,"Jedi Order, Galactic Republic",protagonist
8088-1,ARC-170 Starfighter,2010,396,Fall of the Jedi,SW0265,Captain Jag,Galactic Republic,protagonist
8088-1,ARC-170 Starfighter,2010,396,Fall of the Jedi,SW0266,Clone Pilot,Galactic Republic,protagonist
8088-1,ARC-170 Starfighter,2010,396,Fall of the Jedi,SW0267,R4-P44,Galactic Republic,protagonist
8089-1,Hoth Wampa Cave,2010,297,Age of Rebellion,SW0098,Luke Skywalker,Rebel Alliance,protagonist
8089-1,Hoth Wampa Cave,2010,297,Age of Rebellion,SW0260,Zev Senesca,Rebel Alliance,protagonist
8091-1,Republic Swamp Speeder,2010,176,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
8091-1,Republic Swamp Speeder,2010,176,Fall of the Jedi,SW0092,Super Battle Droid,Confederation of Independent Systems,antagonist
8091-1,Republic Swamp Speeder,2010,176,Fall of the Jedi,SW0269,Barriss Offee,"Galactic Republic, Jedi",protagonist
8091-1,Republic Swamp Speeder,2010,176,Fall of the Jedi,SW0272,Clone Trooper,Galactic Republic,protagonist
8092-1,Luke's Landspeeder,2010,163,Age of Rebellion,SW0161,C-3PO,Rebel Alliance,protagonist
8092-1,Luke's Landspeeder,2010,163,Age of Rebellion,SW0217,R2-D2,Rebel Alliance,protagonist
8092-1,Luke's Landspeeder,2010,163,Age of Rebellion,SW0270,Sentry Droid,Galactic Empire,antagonist
8092-1,Luke's Landspeeder,2010,163,Age of Rebellion,SW0271,Sandtrooper,Galactic Empire,antagonist
8092-1,Luke's Landspeeder,2010,163,Age of Rebellion,SW0273,Luke Skywalker,Rebel Alliance,protagonist
8092-1,Luke's Landspeeder,2010,163,Age of Rebellion,SW0274,Obi-Wan Kenobi,Rebel Alliance,protagonist
8093-1,Plo Koon's Jedi Starfighter,2010,175,Fall of the Jedi,SW0119,R7-D4,Galactic Republic,protagonist
8093-1,Plo Koon's Jedi Starfighter,2010,175,Fall of the Jedi,SW0198,Plo Koon,"Jedi Order, Galactic Republic",protagonist
8095-1,General Grievous' Starfighter,2010,454,Fall of the Jedi,SW0216,EV-A4-D,Confederation of Independent Systems,neutral
8095-1,General Grievous' Starfighter,2010,454,Fall of the Jedi,SW0226,Nahdar Vebb,"Jedi Order, Galactic Republic",protagonist
8095-1,General Grievous' Starfighter,2010,454,Fall of the Jedi,SW0254,General Grievous,Confederation of Independent Systems,antagonist
8096-1,Emperor Palpatine's Shuttle,2010,592,Fall of the Jedi,SW0210,Palpatine,"Sith Order, Galactic Republic, Confederation of Independent Systems, Galactic Empire",antagonist
8096-1,Emperor Palpatine's Shuttle,2010,592,Fall of the Jedi,SW0281,Clone Pilot,Galactic Republic,protagonist
8096-1,Emperor Palpatine's Shuttle,2010,592,Fall of the Jedi,SW0282,2-1B,Galactic Republic,neutral
8096-1,Emperor Palpatine's Shuttle,2010,592,Fall of the Jedi,SW0283,Darth Vader,"Sith Order, Galactic Republic, Galactic Empire",antagonist
8097-1,Slave I,2010,573,Age of Rebellion,SW0278,Han Solo,Rebel Alliance,protagonist
8097-1,Slave I,2010,573,Age of Rebellion,SW0279,Boba Fett,Galactic Empire,antagonist
8097-1,Slave I,2010,573,Age of Rebellion,SW0280,Bossk,Galactic Empire,antagonist
8097-1,Slave I,2010,573,Age of Rebellion,SW0978,Han Solo,Rebel Alliance,protagonist
8098-1,Clone Turbo Tank,2010,1141,Fall of the Jedi,SW0183,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
8098-1,Clone Turbo Tank,2010,1141,Fall of the Jedi,SW0192,Ahsoka Tano,"Jedi Order, Galactic Republic",protagonist
8098-1,Clone Turbo Tank,2010,1141,Fall of the Jedi,SW0200,Clone Trooper,Galactic Republic,protagonist
8098-1,Clone Turbo Tank,2010,1141,Fall of the Jedi,SW0284,Aayla Secura,"Jedi Order, Galactic Republic",protagonist
8098-1,Clone Turbo Tank,2010,1141,Fall of the Jedi,SW0285,Cad Bane,Cad Bane's Crew,antagonist
8098-1,Clone Turbo Tank,2010,1141,Fall of the Jedi,SW0286,Clone Trooper Commander,Galactic Republic,protagonist
8128-1,Cad Bane's Speeder,2010,318,Fall of the Jedi,SW0222,Assassin Droid,Confederation of Independent Systems,antagonist
8128-1,Cad Bane's Speeder,2010,318,Fall of the Jedi,SW0244,Senate Commando,Galactic Republic,protagonist
8128-1,Cad Bane's Speeder,2010,318,Fall of the Jedi,SW0285,Cad Bane,Cad Bane's Crew,antagonist
8128-1,Cad Bane's Speeder,2010,318,Fall of the Jedi,SW0287,Shahan Alama,Cad Bane's Crew,antagonist
8128-1,Cad Bane's Speeder,2010,318,Fall of the Jedi,SW0288,Captain Jayfon,Galactic Republic,protagonist
8129-1,AT-AT Walker,2010,815,Age of Rebellion,SW0115,Snowtrooper,Galactic Empire,antagonist
8129-1,AT-AT Walker,2010,815,Age of Rebellion,SW0161,C-3PO,Rebel Alliance,protagonist
8129-1,AT-AT Walker,2010,815,Age of Rebellion,SW0262,AT-AT Driver,Galactic Empire,antagonist
8129-1,AT-AT Walker,2010,815,Age of Rebellion,SW0289,General Veers,Galactic Empire,antagonist
8129-1,AT-AT Walker,2010,815,Age of Rebellion,SW0290,Han Solo,Rebel Alliance,protagonist
8129-1,AT-AT Walker,2010,815,Age of Rebellion,SW0291,Hoth Rebel Trooper,Rebel Alliance,protagonist
8129-1,AT-AT Walker,2010,815,Age of Rebellion,SW0295,Luke Skywalker,Rebel Alliance,protagonist
9488-1,Elite Clone Trooper and Commando Droid Battle Pack,2012,98,Fall of the Jedi,SW0359,Commando Droid,Confederation of Independent Systems,antagonist
9488-1,Elite Clone Trooper and Commando Droid Battle Pack,2012,98,Fall of the Jedi,SW0377,Clone Trooper,Galactic Republic,protagonist
9488-1,Elite Clone Trooper and Commando Droid Battle Pack,2012,98,Fall of the Jedi,SW0378,Clone Trooper,Galactic Republic,protagonist
9489-1,Endor Rebel Trooper and Imperial Trooper Battle Pack,2012,77,Age of Rebellion,SW0005,Scout Trooper,Galactic Empire,antagonist
9489-1,Endor Rebel Trooper and Imperial Trooper Battle Pack,2012,77,Age of Rebellion,SW0366,Stormtrooper,Galactic Empire,antagonist
9489-1,Endor Rebel Trooper and Imperial Trooper Battle Pack,2012,77,Age of Rebellion,SW0367,Endor Rebel Trooper,Rebel Alliance,protagonist
9489-1,Endor Rebel Trooper and Imperial Trooper Battle Pack,2012,77,Age of Rebellion,SW0368,Endor Rebel Trooper,Rebel Alliance,protagonist
9490-1,Droid Escape,2012,137,Age of Rebellion,SW0217,R2-D2,Rebel Alliance,protagonist
9490-1,Droid Escape,2012,137,Age of Rebellion,SW0364,Sandtrooper,Galactic Empire,antagonist
9490-1,Droid Escape,2012,137,Age of Rebellion,SW0365,C-3PO,Rebel Alliance,protagonist
9490-1,Droid Escape,2012,137,Age of Rebellion,SW0383,Sandtrooper,Galactic Empire,antagonist
9491-1,Geonosian Cannon,2012,132,Fall of the Jedi,SW0379,Barriss Offee,"Galactic Republic, Jedi",protagonist
9491-1,Geonosian Cannon,2012,132,Fall of the Jedi,SW0380,Commander Gree,Galactic Republic,protagonist
9491-1,Geonosian Cannon,2012,132,Fall of the Jedi,SW0381,Geonosian Warrior,"Geonosians, Confederation of Independent Systems",antagonist
9491-1,Geonosian Cannon,2012,132,Fall of the Jedi,SW0382,Geonosian Zombie,"Geonosians, Confederation of Independent Systems",antagonist
9492-1,TIE Fighter,2012,413,Age of Rebellion,SW0268,TIE Fighter Pilot,Galactic Empire,antagonist
9492-1,TIE Fighter,2012,413,Age of Rebellion,SW0374,Death Star Trooper,Galactic Empire,antagonist
9492-1,TIE Fighter,2012,413,Age of Rebellion,SW0375,R5-J2,Galactic Empire,antagonist
9492-1,TIE Fighter,2012,413,Age of Rebellion,SW0376,Imperial Officer,Galactic Empire,antagonist
9493-1,X-wing Starfighter,2012,560,Age of Rebellion,SW0217,R2-D2,Rebel Alliance,protagonist
9493-1,X-wing Starfighter,2012,560,Age of Rebellion,SW0295,Luke Skywalker,Rebel Alliance,protagonist
9493-1,X-wing Starfighter,2012,560,Age of Rebellion,SW0372,Jek Porkins,Rebel Alliance,protagonist
9493-1,X-wing Starfighter,2012,560,Age of Rebellion,SW0373,R5-D8,Rebel Alliance,protagonist
9494-1,Anakin's Jedi Interceptor,2012,300,Fall of the Jedi,SW0096,Battle Droid Security,Confederation of Independent Systems,antagonist
9494-1,Anakin's Jedi Interceptor,2012,300,Fall of the Jedi,SW0217,R2-D2,Galactic Republic,protagonist
9494-1,Anakin's Jedi Interceptor,2012,300,Fall of the Jedi,SW0361,Darth Vader,"Sith Order, Galactic Republic, Galactic Empire",antagonist
9494-1,Anakin's Jedi Interceptor,2012,300,Fall of the Jedi,SW0362,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
9494-1,Anakin's Jedi Interceptor,2012,300,Fall of the Jedi,SW0363,Nute Gunray,"Trade Federation, Confederation of Independent Systems",antagonist
9495-1,Gold Leader's Y-wing Starfighter,2012,458,Age of Rebellion,SW0369,Jon Vander,Rebel Alliance,protagonist
9495-1,Gold Leader's Y-wing Starfighter,2012,458,Age of Rebellion,SW0370,R5-F7,Rebel Alliance,protagonist
9495-1,Gold Leader's Y-wing Starfighter,2012,458,Age of Rebellion,SW0371,Princess Leia,Rebel Alliance,protagonist
9496-1,Desert Skiff,2012,213,Age of Rebellion,SW0395,Luke Skywalker,Rebel Alliance,protagonist
9496-1,Desert Skiff,2012,213,Age of Rebellion,SW0396,Boba Fett,Galactic Empire,antagonist
9496-1,Desert Skiff,2012,213,Age of Rebellion,SW0397,Kithaba,Hutt Clan,antagonist
9496-1,Desert Skiff,2012,213,Age of Rebellion,SW0398,Lando Calrissian,Rebel Alliance,protagonist
9498-1,Saesee Tiin's Jedi Starfighter,2012,244,Fall of the Jedi,SW0308,Saesee Tiin,"Jedi Order, Galactic Republic",protagonist
9498-1,Saesee Tiin's Jedi Starfighter,2012,244,Fall of the Jedi,SW0392,Even Piell,"Jedi Order, Galactic Republic",protagonist
9498-1,Saesee Tiin's Jedi Starfighter,2012,244,Fall of the Jedi,SW0393,R3-D5,Galactic Republic,protagonist
9499-1,Gungan Sub,2012,465,Fall of the Jedi,SW0301,Jar-Jar Binks,Gungan Grand Army,protagonist
9499-1,Gungan Sub,2012,465,Fall of the Jedi,SW0387,Padmé Amidala,Galactic Republic,protagonist
9499-1,Gungan Sub,2012,465,Fall of the Jedi,SW0409,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
9499-1,Gungan Sub,2012,465,Fall of the Jedi,SW0410,Qui-Gon Jinn,"Jedi Order, Galactic Republic",protagonist
9515-1,Malevolence,2012,1101,Fall of the Jedi,SW0001,Battle Droid,Confederation of Independent Systems,antagonist
9515-1,Malevolence,2012,1101,Fall of the Jedi,SW0183,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
9515-1,Malevolence,2012,1101,Fall of the Jedi,SW0224,Count Dooku,"Sith Order, Confederation of Independent Systems",antagonist
9515-1,Malevolence,2012,1101,Fall of the Jedi,SW0254,General Grievous,Confederation of Independent Systems,antagonist
9515-1,Malevolence,2012,1101,Fall of the Jedi,SW0411,Padmé Amidala,Galactic Republic,protagonist
9515-1,Malevolence,2012,1101,Fall of the Jedi,SW0415,Battle Droid Commander,Confederation of Independent Systems,antagonist
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0011,Chewbacca,Rebel Alliance,protagonist
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0402,Jabba the Hutt,Hutt Clan,antagonist
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0403,Han Solo,Rebel Alliance,protagonist
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0404,Bib Fortuna,Hutt Clan,antagonist
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0405,Gamorrean Guard,Hutt Clan,antagonist
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0406,Oola,Hutt Clan,neutral
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0407,Princess Leia,Rebel Alliance,protagonist
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0408,Salacious B. Crumb,Hutt Clan,neutral
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0412,B'Omarr Monk,Hutt Clan,neutral
9516-1,Jabba's Palace,2012,717,Age of Rebellion,SW0978,Han Solo,Rebel Alliance,protagonist
9525-1,Pre Vizsla's Mandalorian Fighter,2012,403,Fall of the Jedi,SW0197,Obi-Wan Kenobi,"Jedi Order, Galactic Republic",protagonist
9525-1,Pre Vizsla's Mandalorian Fighter,2012,403,Fall of the Jedi,SW0296,Mandalorian Warrior,"Death Watch, Shadow Collective",antagonist
9525-1,Pre Vizsla's Mandalorian Fighter,2012,403,Fall of the Jedi,SW0416,Pre Vizsla,"Death Watch, Shadow Collective",antagonist
9526-1,Palpatine's Arrest,2012,645,Fall of the Jedi,SW0417,Mace Windu,"Jedi Order, Galactic Republic",protagonist
9526-1,Palpatine's Arrest,2012,645,Fall of the Jedi,SW0418,Palpatine,"Sith Order, Galactic Republic, Confederation of Independent Systems, Galactic Empire",antagonist
9526-1,Palpatine's Arrest,2012,645,Fall of the Jedi,SW0419,Anakin Skywalker,"Jedi Order, Galactic Republic",protagonist
9526-1,Palpatine's Arrest,2012,645,Fall of the Jedi,SW0420,Saesee Tiin,"Jedi Order, Galactic Republic",protagonist
9526-1,Palpatine's Arrest,2012,645,Fall of the Jedi,SW0421,Agen Kolar,"Jedi Order, Galactic Republic",protagonist
9526-1,Palpatine's Arrest,2012,645,Fall of the Jedi,SW0422,Kit Fisto,"Jedi Order, Galactic Republic",protagonist
